duration,sample_rate,predictions,gt,predictions_clean,gt_clean
7.8193125,16000,"Λέτε μας προς τωγέντες, όχι με τωγέντες, αλλά με τωγέντες. Αυτό δεν είναι το τελικό.",LET US PROVE TOGETHER NOT COMPETING WITH EACH OTHER BUT TOGETHER THAT THIS IS NOT THE CASE,λετε μας προς τωγεντες οχι με τωγεντες αλλα με τωγεντες αυτο δεν ειναι το τελικο,let us prove together not competing with each other but together that this is not the case
3.0995625,16000,The house failed to reach an agreement.,THE HOUSE FAILED TO REACH AN AGREEMENT,the house failed to reach an agreement,the house failed to reach an agreement
10.88,16000,The trade pattern where developing countries export through a material and build manufactured products from industrialized countries has to change.,THE TRADE PATTERN WHERE DEVELOPING COUNTRIES EXPORT RAW MATERIALS AND BUY MANUFACTURED PRODUCTS FROM INDUSTRIALISED COUNTRIES HAS TO CHANGE,the trade pattern where developing countries export through a material and build manufactured products from industrialized countries has to change,the trade pattern where developing countries export raw materials and buy manufactured products from industrialized countries has to change
2.6199375,16000,I know you are a reasonable man.,I KNOW YOU ARE A REASONABLE MAN,i know you are a reasonable man,i know you are a reasonable man
12.3995,16000,"Each year, more than 18 million people receive more than 440,000 tons of food distributed under this program.",EACH YEAR MORE THAN EIGHTEEN MILLION PEOPLE RECEIVE MORE THAN FOUR HUNDRED AND FORTY ZERO TONNES OF FOOD DISTRIBUTED UNDER THIS PROGRAMME,each year more than 18000000 people receive more than 440000 tons of food distributed under this program,each year more than 18000000 people receive more than 4400 tons of food distributed under this program
12.04,16000,"At the same time, the new directive will provide a minimum level of protection for linked travel arrangements, which are looser combinations of travel services.",AT THE SAME TIME THE NEW DIRECTIVE WILL PROVIDE A MINIMUM LEVEL OF PROTECTION FOR LINKED TRAVEL ARRANGEMENTS WHICH ARE LOOSER COMBINATIONS OF TRAVEL SERVICES,at the same time the new directive will provide a minimum level of protection for linked travel arrangements which are looser combinations of travel services,at the same time the new directive will provide a minimum level of protection for linked travel arrangements which are looser combinations of travel services
6.66,16000,The recommendations of the European Parliament and numerous other institutional organizations have been completely ignored.,THE RECOMMENDATIONS OF THE EUROPEAN PARLIAMENT AND NUMEROUS OTHER INSTITUTIONAL ORGANISATIONS HAVE BEEN COMPLETELY IGNORED,the recommendations of the european parliament and numerous other institutional organizations have been completely ignored,the recommendations of the european parliament and numerous other institutional organizations have been completely ignored
12.5999375,16000,"It's impossible to have a one-size-fits-all approach. As each member states as his own culture and tradition that reflects in consumer habits, it makes sense that labeling also acknowledges each art country's specificities.",IT IS IMPOSSIBLE TO HAVE A ONESIZEFITSALL APPROACH AS EACH MEMBER STATE HAS ITS OWN CULTURE AND TRADITION THAT IS REFLECTED IN CONSUMER HABITS IT MAKES SENSE THAT LABELLING ALSO ACKNOWLEDGES EACH COUNTRY'S SPECIFICITIES,it is impossible to have a one size fits all approach as each member states as his own culture and tradition that reflects in consumer habits it makes sense that labeling also acknowledges each art country is specificities,it is impossible to have a onesizefitsall approach as each member state has its own culture and tradition that is reflected in consumer habits it makes sense that labeling also acknowledges each country is specificities
23.3599375,16000,"Despite having worked together to try and agree on a resolution that would condemn violence by both communists or Nazi extremists, those groups were more concerned with childish political games than having a statement that this parliament ensures free speech but does not tolerate the",DESPITE HAVING WORKED TOGETHER TO TRY AND AGREE ON A RESOLUTION THAT WOULD CONDEMN VIOLENCE BY BOTH COMMUNIST OR NAZI EXTREMISTS THOSE GROUPS WERE MORE CONCERNED WITH CHILDISH POLITICAL GAMES THAN HAVING A STATEMENT THAT THIS PARLIAMENT ENSURES FREE SPEECH BUT DOES NOT TOLERATE,despite having worked together to try and agree on a resolution that would condemn violence by both communists or nazi extremists those groups were more concerned with childish political games than having a statement that this parliament ensures free speech but does not tolerate the,despite having worked together to try and agree on a resolution that would condemn violence by both communist or nazi extremists those groups were more concerned with childish political games than having a statement that this parliament ensures free speech but does not tolerate
7.1396875,16000,The core issue in this file was obviously the right appointment of the obligation to pay a worst investor.,THE CORE ISSUE IN THIS FILE WAS OBVIOUSLY THE RIGHT APPORTIONMENT OF THE OBLIGATION TO PAY AWARDS TO AN INVESTOR,the core issue in this file was obviously the right appointment of the obligation to pay a worst investor,the core issue in this file was obviously the right apportionment of the obligation to pay awards to an investor
12.6399375,16000,"Our resolution, and this is a goal of this debate, calls to work closely together to minimize the health risk for staff and learners and to maximize the chances that in-person education and training is safe and can continue.",OUR RESOLUTION AND THIS IS THE GOAL OF THIS DEBATE CALLS TO WORK CLOSELY TOGETHER TO MINIMISE THE HEALTH RISKS FOR STAFF AND LEARNERS AND TO MAXIMISE THE CHANCES THAT INPERSON EDUCATION AND TRAINING IS SAFE AND CAN CONTINUE,our resolution and this is a goal of this debate calls to work closely together to minimize the health risk for staff and learners and to maximize the chances that in person education and training is safe and can continue,our resolution and this is the goal of this debate calls to work closely together to minimize the health risks for staff and learners and to maximize the chances that inperson education and training is safe and can continue
12.5384375,16000,"Any of my constituents who are interested in these issues can read all of this information biligarily on my website, something I actually provide for through the running costs of my office which the EP provides.",ANY OF MY CONSTITUENTS WHO ARE INTERESTED IN THESE ISSUES CAN READ ALL OF THIS INFORMATION BILINGUALLY ON MY WEBSITE SOMETHING I ACTUALLY PROVIDE FOR THROUGH THE RUNNING COSTS OF MY OFFICE WHICH THE EP PROVIDES,any of my constituents who are interested in these issues can read all of this information biligarily on my website something i actually provide for through the running costs of my office which the ep provides,any of my constituents who are interested in these issues can read all of this information bilingually on my website something i actually provide for through the running costs of my office which the ep provides
20.1599375,16000,"ac ar y cyfle hwnnw, mae'r Comisiwn wedi'i gael unrhyw foci, ond i ddatblygu cymdeithasol a chyfrwngau cymdeithasol ar y gadeinia a chyfrwngau cymdeithasol. Mae'n cael cymdeithasol o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy o ddwy",FOR THOSE REASONS THE COMMISSION HAD NO OTHER OPTION BUT TO ADOPT FINAL NEGATIVE DECISIONS FOR THE GDYNIA AND SZCZECIN SHIPYARDS ORDERING RECOVERY OF THE ILLEGAL AND INCOMPATIBLE AID GRANTED TO THE YARDS HOWEVER IN ORDER TO LIMIT,ac ar y cyfle hwnnw mae r comisiwn wedi i gael unrhyw foci ond i ddatblygu cymdeithasol a chyfrwngau cymdeithasol ar y gadeinia a chyfrwngau cymdeithasol mae n cael cymdeithasol 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy 0 ddwy,for those reasons the commission had no other option but to adopt final negative decisions for the gdynia and szczecin shipyards ordering recovery of the illegal and incompatible aid granted to the yards however in order to limit
